pitcher,season,ground,fly,line,bip,GB_percent,FB_percent,LD_percent
hellb001,2020,5,5,5,15,0.3333333333333333,0.3333333333333333,0.3333333333333333
helsr001,2020,11,14,9,34,0.3235294117647059,0.4117647058823529,0.2647058823529412
helsr001,2021,55,37,35,128,0.4296875,0.2890625,0.2734375
hembh001,2020,19,17,15,51,0.37254901960784315,0.3333333333333333,0.29411764705882354
hembh001,2021,37,53,32,122,0.30327868852459017,0.4344262295081967,0.26229508196721313
hendk001,2020,125,59,68,252,0.49603174603174605,0.23412698412698413,0.2698412698412698
hendk001,2021,260,150,148,566,0.45936395759717313,0.26501766784452296,0.26148409893992935
hendl001,2020,16,20,23,61,0.26229508196721313,0.32786885245901637,0.3770491803278688
hendl001,2021,49,61,29,142,0.34507042253521125,0.4295774647887324,0.20422535211267606
hents001,2021,99,63,44,208,0.47596153846153844,0.30288461538461536,0.21153846153846154
hergj001,2020,20,18,14,52,0.38461538461538464,0.34615384615384615,0.2692307692307692
hergj001,2021,22,12,15,50,0.44,0.24,0.3
hernc006,2020,20,11,12,43,0.46511627906976744,0.2558139534883721,0.27906976744186046
hernd004,2020,9,4,5,18,0.5,0.2222222222222222,0.2777777777777778
hernd004,2021,43,20,24,88,0.48863636363636365,0.22727272727272727,0.2727272727272727
herne002,2020,22,20,18,60,0.36666666666666664,0.3333333333333333,0.3
herne002,2021,59,51,28,142,0.4154929577464789,0.3591549295774648,0.19718309859154928
hernj004,2020,37,28,14,80,0.4625,0.35,0.175
herrk001,2020,1,2,2,5,0.2,0.4,0.4
hessd001,2020,11,11,7,28,0.39285714285714285,0.39285714285714285,0.25
heuec001,2020,32,17,15,64,0.5,0.265625,0.234375
heuec001,2021,86,52,50,193,0.44559585492227977,0.2694300518134715,0.25906735751295334
hillc001,2020,22,19,9,50,0.44,0.38,0.18
hillr001,2020,45,32,27,104,0.4326923076923077,0.3076923076923077,0.25961538461538464
hillr001,2021,152,150,109,419,0.3627684964200477,0.35799522673031026,0.26014319809069214
hillt002,2020,29,9,15,53,0.5471698113207547,0.16981132075471697,0.2830188679245283
hillt002,2021,100,34,22,161,0.6211180124223602,0.2111801242236025,0.13664596273291926
hiray001,2020,22,10,10,41,0.5365853658536586,0.24390243902439024,0.24390243902439024
hoffj003,2020,26,19,24,70,0.37142857142857144,0.2714285714285714,0.34285714285714286
hoffj003,2021,77,62,53,194,0.39690721649484534,0.31958762886597936,0.27319587628865977
holab001,2020,1,1,1,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
holab001,2021,1,1,0,2,0.5,0.5,0.0
holdj002,2020,40,18,17,75,0.5333333333333333,0.24,0.22666666666666666
holld003,2020,43,26,34,104,0.41346153846153844,0.25,0.3269230769230769
hollg001,2020,36,17,16,70,0.5142857142857142,0.24285714285714285,0.22857142857142856
hollg001,2021,69,47,36,154,0.44805194805194803,0.3051948051948052,0.23376623376623376
hollj002,2020,2,0,1,3,0.6666666666666666,0.0,0.3333333333333333
hollj002,2021,41,31,21,93,0.44086021505376344,0.3333333333333333,0.22580645161290322
holmc001,2020,2,1,1,5,0.4,0.2,0.2
holmc001,2021,125,27,26,180,0.6944444444444444,0.15,0.14444444444444443
holtb002,2020,3,2,4,9,0.3333333333333333,0.2222222222222222,0.4444444444444444
houct001,2020,15,8,8,31,0.4838709677419355,0.25806451612903225,0.25806451612903225
housa001,2020,108,24,41,174,0.6206896551724138,0.13793103448275862,0.23563218390804597
howas002,2020,15,17,14,47,0.3191489361702128,0.3617021276595745,0.2978723404255319
howas002,2021,45,35,16,97,0.4639175257731959,0.36082474226804123,0.16494845360824742
howas003,2020,30,19,24,73,0.410958904109589,0.2602739726027397,0.3287671232876712
howas003,2021,53,46,40,140,0.37857142857142856,0.32857142857142857,0.2857142857142857
hoytj001,2020,15,13,6,34,0.4411764705882353,0.38235294117647056,0.17647058823529413
hoytj001,2021,10,9,7,26,0.38461538461538464,0.34615384615384615,0.2692307692307692
hudsd001,2020,9,20,14,44,0.20454545454545456,0.45454545454545453,0.3181818181818182
hudsd001,2021,34,48,28,111,0.3063063063063063,0.43243243243243246,0.25225225225225223
hudsd002,2020,60,24,15,99,0.6060606060606061,0.24242424242424243,0.15151515151515152
hughj001,2020,39,12,15,66,0.5909090909090909,0.18181818181818182,0.22727272727272727
huntt002,2020,28,14,21,66,0.42424242424242425,0.21212121212121213,0.3181818181818182
huntt002,2021,10,6,5,22,0.45454545454545453,0.2727272727272727,0.22727272727272727
igler001,2020,21,15,16,53,0.39622641509433965,0.2830188679245283,0.3018867924528302
igler001,2021,62,47,35,146,0.4246575342465753,0.3219178082191781,0.23972602739726026
irvic001,2020,6,3,7,16,0.375,0.1875,0.4375
irvic001,2021,222,180,160,568,0.3908450704225352,0.31690140845070425,0.28169014084507044
jackj001,2021,14,19,12,47,0.2978723404255319,0.40425531914893614,0.2553191489361702
jackl001,2020,60,15,20,95,0.631578947368421,0.15789473684210525,0.21052631578947367
jackl001,2021,96,35,47,179,0.5363128491620112,0.19553072625698323,0.26256983240223464
jamej002,2020,21,13,15,49,0.42857142857142855,0.2653061224489796,0.30612244897959184
jamej002,2021,6,3,1,10,0.6,0.3,0.1
jansk001,2020,16,30,26,73,0.2191780821917808,0.410958904109589,0.3561643835616438
jansk001,2021,60,63,34,159,0.37735849056603776,0.39622641509433965,0.2138364779874214
javic001,2020,44,70,32,147,0.29931972789115646,0.47619047619047616,0.21768707482993196
javic001,2021,67,103,63,235,0.2851063829787234,0.43829787234042555,0.2680851063829787
jeffd001,2020,3,3,1,8,0.375,0.375,0.125
jeffd001,2021,20,11,13,44,0.45454545454545453,0.25,0.29545454545454547
jeffj001,2020,34,9,18,61,0.5573770491803278,0.14754098360655737,0.29508196721311475
jimed002,2020,2,2,0,4,0.5,0.5,0.0
jimej003,2020,21,19,21,61,0.3442622950819672,0.3114754098360656,0.3442622950819672
jimej003,2021,38,49,16,104,0.36538461538461536,0.47115384615384615,0.15384615384615385
johnp001,2020,18,14,18,50,0.36,0.28,0.36
johnp001,2021,46,47,39,133,0.3458646616541353,0.3533834586466165,0.2932330827067669
jonen001,2020,22,13,15,50,0.44,0.26,0.3
jonen001,2021,20,20,13,53,0.37735849056603776,0.37735849056603776,0.24528301886792453
junij001,2020,40,15,25,80,0.5,0.1875,0.3125
junkj001,2021,22,19,12,54,0.4074074074074074,0.35185185185185186,0.2222222222222222
juraa001,2020,6,5,5,18,0.3333333333333333,0.2777777777777778,0.2777777777777778
kahnt001,2020,2,0,0,2,1.0,0.0,0.0
kamir001,2020,9,2,4,15,0.6,0.13333333333333333,0.26666666666666666
kaprj001,2020,4,4,1,9,0.4444444444444444,0.4444444444444444,0.1111111111111111
kaprj001,2021,112,123,74,314,0.35668789808917195,0.39171974522292996,0.2356687898089172
karij001,2020,9,16,13,39,0.23076923076923078,0.41025641025641024,0.3333333333333333
karij001,2021,49,41,23,114,0.4298245614035088,0.35964912280701755,0.20175438596491227
kay-a001,2020,23,17,19,59,0.3898305084745763,0.288135593220339,0.3220338983050847
kelak001,2020,3,2,0,5,0.6,0.4,0.0
kellb003,2020,84,30,44,159,0.5283018867924528,0.18867924528301888,0.27672955974842767
kellb003,2021,204,92,104,404,0.504950495049505,0.22772277227722773,0.25742574257425743
kellc002,2020,2,1,1,4,0.5,0.25,0.25
kellj001,2020,20,6,11,37,0.5405405405405406,0.16216216216216217,0.2972972972972973
kellj001,2021,75,21,27,124,0.6048387096774194,0.1693548387096774,0.21774193548387097
kellk003,2020,4,4,2,10,0.4,0.4,0.2
kellk003,2021,28,35,20,83,0.3373493975903614,0.42168674698795183,0.24096385542168675
kellm002,2020,41,18,26,85,0.4823529411764706,0.21176470588235294,0.3058823529411765
kellm002,2021,214,127,123,471,0.4543524416135881,0.26963906581740976,0.2611464968152866
kellm003,2020,22,18,8,48,0.4583333333333333,0.375,0.16666666666666666
kellm003,2021,127,86,94,312,0.40705128205128205,0.27564102564102566,0.30128205128205127
kellt002,2020,4,3,4,11,0.36363636363636365,0.2727272727272727,0.36363636363636365
kenni001,2020,18,15,7,41,0.43902439024390244,0.36585365853658536,0.17073170731707318
kenni001,2021,36,64,34,135,0.26666666666666666,0.4740740740740741,0.2518518518518518
kersc001,2020,117,53,38,210,0.5571428571428572,0.2523809523809524,0.18095238095238095
kersc001,2021,153,81,61,304,0.5032894736842105,0.26644736842105265,0.20065789473684212
keucd001,2020,108,36,60,207,0.5217391304347826,0.17391304347826086,0.2898550724637681
keucd001,2021,305,104,123,534,0.5711610486891385,0.1947565543071161,0.2303370786516854
kickm001,2020,19,8,13,40,0.475,0.2,0.325
kikuy001,2020,67,24,33,124,0.5403225806451613,0.1935483870967742,0.2661290322580645
kikuy001,2021,213,85,107,409,0.5207823960880196,0.2078239608801956,0.2616136919315403
kilof001,2020,12,8,9,30,0.4,0.26666666666666666,0.3
kim-k001,2020,63,29,38,129,0.4883720930232558,0.2248062015503876,0.29457364341085274
kim-k001,2021,154,89,70,317,0.48580441640378547,0.2807570977917981,0.22082018927444794
kimbc001,2020,10,6,10,26,0.38461538461538464,0.23076923076923078,0.38461538461538464
kimbc001,2021,38,44,31,115,0.33043478260869563,0.3826086956521739,0.26956521739130435
kingj002,2020,20,8,6,34,0.5882352941176471,0.23529411764705882,0.17647058823529413
kingj002,2021,79,19,34,134,0.5895522388059702,0.1417910447761194,0.2537313432835821
kingm002,2020,38,25,19,82,0.4634146341463415,0.3048780487804878,0.23170731707317074
kinlt001,2020,25,15,12,53,0.4716981132075472,0.2830188679245283,0.22641509433962265
kinlt001,2021,77,64,45,187,0.4117647058823529,0.3422459893048128,0.24064171122994651
kintb001,2020,45,14,20,80,0.5625,0.175,0.25
kintb001,2021,64,14,25,103,0.6213592233009708,0.13592233009708737,0.24271844660194175
kitta001,2020,15,2,9,26,0.5769230769230769,0.07692307692307693,0.34615384615384615
kitta001,2021,105,46,37,192,0.546875,0.23958333333333334,0.19270833333333334
klinb001,2020,3,4,3,10,0.3,0.4,0.3
klobg001,2021,17,16,7,41,0.4146341463414634,0.3902439024390244,0.17073170731707318
klubc001,2020,0,1,0,1,0.0,1.0,0.0
klubc001,2021,95,66,50,213,0.4460093896713615,0.30985915492957744,0.2347417840375587
knebc001,2020,13,13,9,35,0.37142857142857144,0.37142857142857144,0.2571428571428571
knebc001,2021,32,21,17,71,0.4507042253521127,0.29577464788732394,0.23943661971830985
knehr001,2021,30,32,22,85,0.35294117647058826,0.3764705882352941,0.25882352941176473
kolaa001,2020,42,11,15,69,0.6086956521739131,0.15942028985507245,0.21739130434782608
kolaa001,2021,26,4,6,39,0.6666666666666666,0.10256410256410256,0.15384615384615385
kopem001,2021,67,53,35,158,0.4240506329113924,0.33544303797468356,0.22151898734177214
kowaj001,2021,36,28,32,96,0.375,0.2916666666666667,0.3333333333333333
kranm001,2021,41,45,34,123,0.3333333333333333,0.36585365853658536,0.2764227642276423
krate001,2020,3,2,1,6,0.5,0.3333333333333333,0.16666666666666666
kremd001,2020,15,17,17,49,0.30612244897959184,0.3469387755102041,0.3469387755102041
krisb001,2020,2,1,3,6,0.3333333333333333,0.16666666666666666,0.5
kuhlc001,2020,51,32,28,114,0.4473684210526316,0.2807017543859649,0.24561403508771928
kuhnj001,2020,3,4,1,8,0.375,0.5,0.125
lailb001,2020,16,18,11,45,0.35555555555555557,0.4,0.24444444444444444
lakit001,2020,30,12,32,74,0.40540540540540543,0.16216216216216217,0.43243243243243246
lambj003,2020,2,3,1,6,0.3333333333333333,0.5,0.16666666666666666
lamed001,2020,57,48,39,145,0.3931034482758621,0.3310344827586207,0.2689655172413793
lamed001,2021,50,41,30,122,0.4098360655737705,0.3360655737704918,0.2459016393442623
lauee001,2020,8,13,15,36,0.2222222222222222,0.3611111111111111,0.4166666666666667
lawrj002,2021,24,9,15,50,0.48,0.18,0.3
leblw001,2020,30,20,24,75,0.4,0.26666666666666666,0.32
leblw001,2021,62,53,46,163,0.3803680981595092,0.32515337423312884,0.2822085889570552
leclj001,2020,0,2,3,5,0.0,0.4,0.6
leibb001,2020,10,9,7,26,0.38461538461538464,0.34615384615384615,0.2692307692307692
leond003,2020,8,2,13,23,0.34782608695652173,0.08695652173913043,0.5652173913043478
leond003,2021,71,47,29,151,0.47019867549668876,0.31125827814569534,0.19205298013245034
lestj001,2020,97,50,44,192,0.5052083333333334,0.2604166666666667,0.22916666666666666
lestj001,2021,206,123,115,453,0.45474613686534215,0.271523178807947,0.25386313465783666
lewia001,2020,2,2,8,12,0.16666666666666666,0.16666666666666666,0.6666666666666666
leyer001,2020,6,4,4,14,0.42857142857142855,0.2857142857142857,0.2857142857142857
lin-t001,2020,2,2,2,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
lindj004,2020,33,37,43,114,0.2894736842105263,0.32456140350877194,0.37719298245614036
littz001,2020,8,4,7,19,0.42105263157894735,0.21052631578947367,0.3684210526315789
littz001,2021,81,51,29,164,0.49390243902439024,0.31097560975609756,0.17682926829268292
llovm001,2020,3,1,3,7,0.42857142857142855,0.14285714285714285,0.42857142857142855
loaij001,2020,37,17,14,69,0.5362318840579711,0.2463768115942029,0.2028985507246377
loaij001,2021,120,40,31,193,0.6217616580310881,0.20725388601036268,0.16062176165803108
lockw001,2020,24,14,15,54,0.4444444444444444,0.25925925925925924,0.2777777777777778
longs002,2021,47,43,25,115,0.40869565217391307,0.3739130434782609,0.21739130434782608
lopej004,2020,65,25,32,124,0.5241935483870968,0.20161290322580644,0.25806451612903225
lopej004,2021,190,71,93,356,0.5337078651685393,0.199438202247191,0.2612359550561798
lopep002,2020,92,36,39,167,0.5508982035928144,0.2155688622754491,0.23353293413173654
lopep002,2021,125,60,72,259,0.4826254826254826,0.23166023166023167,0.277992277992278
loper003,2020,27,27,15,72,0.375,0.375,0.20833333333333334
lopet001,2020,3,2,0,5,0.6,0.4,0.0
lopey001,2020,34,15,9,58,0.5862068965517241,0.25862068965517243,0.15517241379310345
lopey001,2021,19,11,9,39,0.48717948717948717,0.28205128205128205,0.23076923076923078
lorem002,2020,48,27,19,95,0.5052631578947369,0.28421052631578947,0.2
lorem002,2021,38,22,25,87,0.4367816091954023,0.25287356321839083,0.28735632183908044
loupa001,2020,35,17,22,77,0.45454545454545453,0.22077922077922077,0.2857142857142857
loupa001,2021,73,28,37,140,0.5214285714285715,0.2,0.2642857142857143
lover001,2020,1,1,0,2,0.5,0.5,0.0
lowtz001,2021,40,26,19,85,0.47058823529411764,0.3058823529411765,0.2235294117647059
luccj001,2020,9,6,9,24,0.375,0.25,0.375
luetl001,2021,87,65,46,198,0.4393939393939394,0.3282828282828283,0.23232323232323232
lugos001,2020,52,18,23,93,0.5591397849462365,0.1935483870967742,0.24731182795698925
lugos001,2021,50,28,34,114,0.43859649122807015,0.24561403508771928,0.2982456140350877
luzaj001,2020,86,41,50,181,0.47513812154696133,0.2265193370165746,0.27624309392265195
luzaj001,2021,107,80,74,267,0.40074906367041196,0.299625468164794,0.27715355805243447
lylej001,2020,84,58,50,193,0.43523316062176165,0.3005181347150259,0.25906735751295334
lylej001,2021,206,168,136,522,0.3946360153256705,0.3218390804597701,0.26053639846743293
lynnl001,2020,81,71,57,211,0.38388625592417064,0.33649289099526064,0.27014218009478674
lynnl001,2021,171,149,90,414,0.41304347826086957,0.35990338164251207,0.21739130434782608
lyont001,2020,3,3,2,8,0.375,0.375,0.25
macha003,2021,47,30,24,100,0.47,0.3,0.24
madel001,2021,11,24,5,40,0.275,0.6,0.125
maedk001,2020,77,41,40,161,0.4782608695652174,0.2546583850931677,0.2484472049689441
magim001,2020,12,9,4,25,0.48,0.36,0.16
mahlt001,2020,35,48,27,110,0.3181818181818182,0.43636363636363634,0.24545454545454545
mahlt001,2021,200,133,108,451,0.4434589800443459,0.29490022172949004,0.2394678492239468
manas001,2020,93,38,42,174,0.5344827586206896,0.21839080459770116,0.2413793103448276
manas001,2021,213,141,126,485,0.43917525773195876,0.2907216494845361,0.2597938144329897
mannm001,2021,130,79,71,281,0.4626334519572954,0.28113879003558717,0.2526690391459075
manoa001,2021,109,95,60,264,0.4128787878787879,0.35984848484848486,0.22727272727272727
mantj002,2020,4,2,3,9,0.4444444444444444,0.2222222222222222,0.3333333333333333
mantj002,2021,54,27,35,120,0.45,0.225,0.2916666666666667
mapld001,2020,1,1,2,4,0.25,0.25,0.5
mapld001,2021,34,13,17,64,0.53125,0.203125,0.265625
margn001,2020,44,36,32,114,0.38596491228070173,0.3157894736842105,0.2807017543859649
marqb001,2020,1,0,2,3,0.3333333333333333,0.0,0.6666666666666666
marqg001,2020,124,47,68,240,0.5166666666666667,0.19583333333333333,0.2833333333333333
marqg001,2021,262,102,118,493,0.5314401622718052,0.20689655172413793,0.23935091277890466
marse001,2020,33,13,17,64,0.515625,0.203125,0.265625
marse001,2021,32,22,18,73,0.4383561643835616,0.3013698630136986,0.2465753424657534
martb002,2020,22,14,5,42,0.5238095238095238,0.3333333333333333,0.11904761904761904
martb002,2021,117,42,40,203,0.5763546798029556,0.20689655172413793,0.19704433497536947
martc006,2020,39,14,17,70,0.5571428571428572,0.2,0.24285714285714285
martc006,2021,130,64,54,251,0.5179282868525896,0.2549800796812749,0.2151394422310757
martc007,2020,20,25,17,63,0.31746031746031744,0.3968253968253968,0.2698412698412698
martc007,2021,76,39,31,148,0.5135135135135135,0.2635135135135135,0.20945945945945946
martc009,2021,17,16,17,53,0.32075471698113206,0.3018867924528302,0.32075471698113206
martj010,2021,5,1,3,9,0.5555555555555556,0.1111111111111111,0.3333333333333333
marts003,2021,3,3,4,10,0.3,0.3,0.4
mathw001,2021,1,1,2,4,0.25,0.25,0.5
matop002,2020,29,17,17,63,0.4603174603174603,0.2698412698412698,0.2698412698412698
matop002,2021,80,61,56,199,0.4020100502512563,0.3065326633165829,0.2814070351758794
matti001,2021,5,9,1,15,0.3333333333333333,0.6,0.06666666666666667
matzs001,2020,32,17,32,82,0.3902439024390244,0.2073170731707317,0.3902439024390244
matzs001,2021,207,119,107,436,0.47477064220183485,0.27293577981651373,0.24541284403669725
matzt001,2020,33,24,23,81,0.4074074074074074,0.2962962962962963,0.2839506172839506
matzt001,2021,65,60,45,177,0.3672316384180791,0.3389830508474576,0.2542372881355932
may-d003,2020,99,37,42,180,0.55,0.20555555555555555,0.23333333333333334
may-t001,2020,16,20,16,52,0.3076923076923077,0.38461538461538464,0.3076923076923077
may-t001,2021,57,56,34,149,0.3825503355704698,0.37583892617449666,0.22818791946308725
mayem001,2020,22,24,19,66,0.3333333333333333,0.36363636363636365,0.2878787878787879
mayem001,2021,71,63,45,185,0.3837837837837838,0.34054054054054056,0.24324324324324326
mayzt001,2021,79,22,31,134,0.5895522388059702,0.16417910447761194,0.23134328358208955
mazzc002,2020,31,24,32,87,0.3563218390804598,0.27586206896551724,0.367816091954023
mccak002,2020,11,4,8,23,0.4782608695652174,0.17391304347826086,0.34782608695652173
mcclr001,2020,12,6,5,23,0.5217391304347826,0.2608695652173913,0.21739130434782608
mccls003,2020,8,4,4,16,0.5,0.25,0.25
mccls003,2021,165,80,96,346,0.476878612716763,0.23121387283236994,0.2774566473988439
mccul002,2020,106,25,39,173,0.6127167630057804,0.14450867052023122,0.2254335260115607
mccul002,2021,251,88,87,428,0.5864485981308412,0.205607476635514,0.20327102803738317
mcfat001,2020,48,13,15,76,0.631578947368421,0.17105263157894737,0.19736842105263158
mcgej001,2020,19,14,14,48,0.3958333333333333,0.2916666666666667,0.2916666666666667
mcgej001,2021,63,65,40,170,0.37058823529411766,0.38235294117647056,0.23529411764705882
